State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %,Comments
Colorado,2012,G,OURAY,3065946004,481,133,614,465,75.73%,
Colorado,2012,G,OURAY,3065946005,755,301,"1,056",740,70.08%,
Colorado,2012,G,PARK,2026047008,657,210,867,636,73.36%,
Colorado,2012,G,PARK,2026047010,979,339,"1,318",897,68.06%,
Colorado,2012,G,PARK,2026047011,778,171,949,725,76.40%,
Colorado,2012,G,PARK,2026047012,"1,400",378,"1,778","1,327",74.63%,
Colorado,2012,G,PARK,2026047013,"1,220",281,"1,501","1,140",75.95%,
Colorado,2012,G,PARK,5026047001,"1,253",437,"1,690","1,172",69.35%,
Colorado,2012,G,PARK,5026047002,615,296,911,597,65.53%,
Colorado,2012,G,PARK,5026047003,642,204,846,605,71.51%,
Colorado,2012,G,PARK,5026047004,220,68,288,212,73.61%,
Colorado,2012,G,PARK,5026047005,519,105,624,488,78.21%,
Colorado,2012,G,PARK,5026047006,640,134,774,607,78.42%,
Colorado,2012,G,PARK,5026047007,617,194,811,575,70.90%,
Colorado,2012,G,PARK,5026047009,501,168,669,481,71.90%,
Colorado,2012,G,PHILLIPS,4016548001,382,115,497,366,73.64%,
Colorado,2012,G,PHILLIPS,4016548002,85,34,119,86,72.27%,
Colorado,2012,G,PHILLIPS,4016548003,274,108,382,256,67.02%,
Colorado,2012,G,PHILLIPS,4016548004,491,168,659,475,72.08%,
Colorado,2012,G,PHILLIPS,4016548005,179,36,215,181,84.19%,
Colorado,2012,G,PHILLIPS,4016548006,337,104,441,327,74.15%,
Colorado,2012,G,PHILLIPS,4016548007,413,131,544,404,74.26%,
Colorado,2012,G,PHILLIPS,4016548008,199,92,291,189,64.95%,
Colorado,2012,G,PITKIN,3056149001,"1,173",421,"1,594","1,117",70.08%,
Colorado,2012,G,PITKIN,3056149002,"1,063",594,"1,657",968,58.42%,
Colorado,2012,G,PITKIN,3056149003,983,377,"1,360",924,67.94%,
Colorado,2012,G,PITKIN,3056149004,"1,034",420,"1,454",972,66.85%,
Colorado,2012,G,PITKIN,3056149005,982,366,"1,348",925,68.62%,
Colorado,2012,G,PITKIN,3056149006,"1,547",670,"2,217","1,415",63.82%,
Colorado,2012,G,PITKIN,3056149007,"1,507",598,"2,105","1,434",68.12%,
Colorado,2012,G,PITKIN,3056149008,685,233,918,654,71.24%,
Colorado,2012,G,PITKIN,3056149009,"1,005",386,"1,391",925,66.50%,
Colorado,2012,G,PITKIN,3056149010,641,235,876,599,68.38%,
Colorado,2012,G,PROWERS,4356450001,317,180,497,291,58.55%,
Colorado,2012,G,PROWERS,4356450002,329,116,445,296,66.52%,
Colorado,2012,G,PROWERS,4356450003,346,126,472,328,69.49%,
Colorado,2012,G,PROWERS,4356450004,316,145,461,310,67.25%,
Colorado,2012,G,PROWERS,4356450005,360,222,582,322,55.33%,
Colorado,2012,G,PROWERS,4356450006,389,98,487,374,76.80%,
Colorado,2012,G,PROWERS,4356450007,439,145,584,424,72.60%,
Colorado,2012,G,PROWERS,4356450008,547,205,752,481,63.96%,
Colorado,2012,G,PROWERS,4356450009,296,151,447,275,61.52%,
Colorado,2012,G,PROWERS,4356450010,711,249,960,671,69.90%,
Colorado,2012,G,PROWERS,4356450011,438,161,599,403,67.28%,
Colorado,2012,G,PROWERS,4356450012,455,122,577,424,73.48%,
Colorado,2012,G,PROWERS,4356450013,380,91,471,341,72.40%,
Colorado,2012,G,PUEBLO,3034651020,141,77,218,123,56.42%,
Colorado,2012,G,PUEBLO,3034651021,666,328,994,557,56.04%,
Colorado,2012,G,PUEBLO,3034651036,598,150,748,558,74.60%,
Colorado,2012,G,PUEBLO,3034651037,542,109,651,509,78.19%,
Colorado,2012,G,PUEBLO,3034651038,659,253,912,612,67.11%,
Colorado,2012,G,PUEBLO,3034651039,284,190,474,250,52.74%,
Colorado,2012,G,PUEBLO,3034651040,379,115,494,352,71.26%,
Colorado,2012,G,PUEBLO,3034651041,409,173,582,366,62.89%,
Colorado,2012,G,PUEBLO,3034651042,425,194,619,323,52.18%,
Colorado,2012,G,PUEBLO,3034651043,353,190,543,298,54.88%,
Colorado,2012,G,PUEBLO,3034651044,354,187,541,301,55.64%,
Colorado,2012,G,PUEBLO,3034651048,453,230,683,393,57.54%,
Colorado,2012,G,PUEBLO,3034651049,371,147,518,338,65.25%,
Colorado,2012,G,PUEBLO,3034651050,750,376,"1,126",648,57.55%,
Colorado,2012,G,PUEBLO,3034651051,816,336,"1,152",703,61.02%,
Colorado,2012,G,PUEBLO,3034651052,600,223,823,539,65.49%,
Colorado,2012,G,PUEBLO,3034651053,504,162,666,469,70.42%,
Colorado,2012,G,PUEBLO,3034651054,412,193,605,358,59.17%,
Colorado,2012,G,PUEBLO,3034651055,523,128,651,508,78.03%,
Colorado,2012,G,PUEBLO,3034651056,503,95,598,480,80.27%,
Colorado,2012,G,PUEBLO,3034651057,686,163,849,647,76.21%,
Colorado,2012,G,PUEBLO,3034651058,618,111,729,589,80.80%,
Colorado,2012,G,PUEBLO,3034651059,343,165,508,332,65.35%,
Colorado,2012,G,PUEBLO,3034651060,664,167,831,626,75.33%,
Colorado,2012,G,PUEBLO,3034651061,617,164,781,568,72.73%,
Colorado,2012,G,PUEBLO,3034651062,679,163,842,647,76.84%,
Colorado,2012,G,PUEBLO,3034651063,944,274,"1,218",867,71.18%,
Colorado,2012,G,PUEBLO,3034651064,185,72,257,156,60.70%,
Colorado,2012,G,PUEBLO,3034651065,70,3,73,68,93.15%,
Colorado,2012,G,PUEBLO,3034651066,774,121,895,750,83.80%,
Colorado,2012,G,PUEBLO,3034651067,565,180,745,514,68.99%,
Colorado,2012,G,PUEBLO,3034651068,441,121,562,407,72.42%,
Colorado,2012,G,PUEBLO,3034651069,689,231,920,652,70.87%,
Colorado,2012,G,PUEBLO,3034651070,533,310,843,426,50.53%,
Colorado,2012,G,PUEBLO,3034651071,573,234,807,497,61.59%,
Colorado,2012,G,PUEBLO,3034651072,565,255,820,514,62.68%,
Colorado,2012,G,PUEBLO,3034651073,524,267,791,430,54.36%,
Colorado,2012,G,PUEBLO,3034651074,590,288,878,530,60.36%,
Colorado,2012,G,PUEBLO,3034651075,695,304,999,608,60.86%,
Colorado,2012,G,PUEBLO,3034651076,350,160,510,329,64.51%,
Colorado,2012,G,PUEBLO,3034651077,376,253,629,332,52.78%,
Colorado,2012,G,PUEBLO,3034651078,403,173,576,357,61.98%,
Colorado,2012,G,PUEBLO,3034651079,583,253,836,497,59.45%,
Colorado,2012,G,PUEBLO,3034651080,770,241,"1,011",721,71.32%,
Colorado,2012,G,PUEBLO,3034651081,660,181,841,601,71.46%,
Colorado,2012,G,PUEBLO,3034651082,"1,019",310,"1,329",975,73.36%,
Colorado,2012,G,PUEBLO,3034651083,649,196,845,593,70.18%,
Colorado,2012,G,PUEBLO,3034651084,753,199,952,709,74.47%,
Colorado,2012,G,PUEBLO,3034651085,602,215,817,553,67.69%,
Colorado,2012,G,PUEBLO,3034651086,940,319,"1,259",858,68.15%,
Colorado,2012,G,PUEBLO,3034651087,762,134,896,728,81.25%,
Colorado,2012,G,PUEBLO,3034651088,"1,309",265,"1,574","1,280",81.32%,
Colorado,2012,G,PUEBLO,3034651209,883,183,"1,066",838,78.61%,
Colorado,2012,G,PUEBLO,3034651210,434,207,641,409,63.81%,
Colorado,2012,G,PUEBLO,3034651211,763,397,"1,160",714,61.55%,
Colorado,2012,G,PUEBLO,3034651212,660,387,"1,047",601,57.40%,
Colorado,2012,G,PUEBLO,3034651213,"1,155",225,"1,380","1,094",79.28%,
Colorado,2012,G,PUEBLO,3034651214,"1,254",461,"1,715","1,186",69.15%,
Colorado,2012,G,PUEBLO,3034651215,"1,027",262,"1,289",994,77.11%,
Colorado,2012,G,PUEBLO,3034651216,700,188,888,665,74.89%,
Colorado,2012,G,PUEBLO,3034651217,524,125,649,491,75.65%,
Colorado,2012,G,PUEBLO,3034651218,"1,011",275,"1,286",961,74.73%,
Colorado,2012,G,PUEBLO,3034651219,930,227,"1,157",887,76.66%,
Colorado,2012,G,PUEBLO,3034651220,812,223,"1,035",773,74.69%,
Colorado,2012,G,PUEBLO,3034751001,828,307,"1,135",718,63.26%,
Colorado,2012,G,PUEBLO,3034751002,"1,250",437,"1,687","1,149",68.11%,
Colorado,2012,G,PUEBLO,3034751003,"1,232",435,"1,667","1,119",67.13%,
Colorado,2012,G,PUEBLO,3034751004,"1,038",206,"1,244",994,79.90%,
Colorado,2012,G,PUEBLO,3034751005,551,133,684,521,76.17%,
Colorado,2012,G,PUEBLO,3034751006,721,255,976,578,59.22%,
Colorado,2012,G,PUEBLO,3034751007,894,265,"1,159",849,73.25%,
Colorado,2012,G,PUEBLO,3034751008,987,230,"1,217",934,76.75%,
Colorado,2012,G,PUEBLO,3034751009,634,186,820,603,73.54%,
Colorado,2012,G,PUEBLO,3034751010,957,643,"1,600",838,52.38%,
Colorado,2012,G,PUEBLO,3034751011,851,253,"1,104",781,70.74%,
Colorado,2012,G,PUEBLO,3034751015,782,360,"1,142",732,64.10%,
Colorado,2012,G,PUEBLO,3034751016,752,325,"1,077",669,62.12%,
Colorado,2012,G,PUEBLO,3034751017,800,236,"1,036",762,73.55%,
Colorado,2012,G,PUEBLO,3034751018,"1,180",501,"1,681","1,050",62.46%,
Colorado,2012,G,PUEBLO,3034751019,245,109,354,226,63.84%,
Colorado,2012,G,PUEBLO,3034751022,467,230,697,394,56.53%,
Colorado,2012,G,PUEBLO,3034751023,834,350,"1,184",751,63.43%,
Colorado,2012,G,PUEBLO,3034751024,747,278,"1,025",700,68.29%,
Colorado,2012,G,PUEBLO,3034751033,172,132,304,144,47.37%,
Colorado,2012,G,PUEBLO,3034751034,616,430,"1,046",481,45.98%,
Colorado,2012,G,PUEBLO,3034751035,190,116,306,157,51.31%,
Colorado,2012,G,PUEBLO,3034751113,546,247,793,500,63.05%,
Colorado,2012,G,PUEBLO,3034751201,"1,050",296,"1,346",966,71.77%,
Colorado,2012,G,PUEBLO,3034751202,833,235,"1,068",767,71.82%,
Colorado,2012,G,PUEBLO,3034751203,926,356,"1,282",859,67.00%,
Colorado,2012,G,PUEBLO,3034751204,586,174,760,536,70.53%,
Colorado,2012,G,PUEBLO,3034751205,570,226,796,520,65.33%,
Colorado,2012,G,PUEBLO,3034751206,827,400,"1,227",759,61.86%,
Colorado,2012,G,PUEBLO,3034751207,846,344,"1,190",809,67.98%,
Colorado,2012,G,PUEBLO,3034751208,992,448,"1,440",903,62.71%,
Colorado,2012,G,PUEBLO,3036251012,937,321,"1,258",857,68.12%,
Colorado,2012,G,PUEBLO,3036251013,892,462,"1,354",772,57.02%,
Colorado,2012,G,PUEBLO,3036251014,571,315,886,503,56.77%,
Colorado,2012,G,PUEBLO,3036251025,559,364,923,478,51.79%,
Colorado,2012,G,PUEBLO,3036251026,688,263,951,624,65.62%,
Colorado,2012,G,PUEBLO,3036251027,648,267,915,572,62.51%,
Colorado,2012,G,PUEBLO,3036251028,583,380,963,478,49.64%,
Colorado,2012,G,PUEBLO,3036251029,465,225,690,369,53.48%,
Colorado,2012,G,PUEBLO,3036251030,699,345,"1,044",601,57.57%,
Colorado,2012,G,PUEBLO,3036251031,748,408,"1,156",625,54.07%,
Colorado,2012,G,PUEBLO,3036251032,451,283,734,351,47.82%,
Colorado,2012,G,PUEBLO,3036251045,156,71,227,122,53.74%,
Colorado,2012,G,PUEBLO,3036251046,589,290,879,511,58.13%,
Colorado,2012,G,PUEBLO,3036251047,464,205,669,388,58.00%,
Colorado,2012,G,PUEBLO,3036251101,325,97,422,303,71.80%,
Colorado,2012,G,PUEBLO,3036251102,585,172,757,559,73.84%,
Colorado,2012,G,PUEBLO,3036251104,768,168,936,720,76.92%,
Colorado,2012,G,PUEBLO,3354651301,"1,269",389,"1,658","1,229",74.13%,
Colorado,2012,G,PUEBLO,3354651302,801,236,"1,037",793,76.47%,
Colorado,2012,G,PUEBLO,3354651303,391,82,473,365,77.17%,
Colorado,2012,G,PUEBLO,3354651401,716,123,839,674,80.33%,
Colorado,2012,G,PUEBLO,3354651402,706,157,863,643,74.51%,
Colorado,2012,G,PUEBLO,3354651403,685,158,843,671,79.60%,
Colorado,2012,G,PUEBLO,3354751106,817,170,987,785,79.53%,
Colorado,2012,G,PUEBLO,3354751107,"1,194",291,"1,485","1,127",75.89%,
Colorado,2012,G,PUEBLO,3354751108,615,144,759,582,76.68%,
Colorado,2012,G,PUEBLO,3354751109,571,195,766,553,72.19%,
Colorado,2012,G,PUEBLO,3354751110,174,54,228,164,71.93%,
Colorado,2012,G,PUEBLO,3354751111,469,218,687,453,65.94%,
Colorado,2012,G,PUEBLO,3354751112,327,115,442,302,68.33%,
Colorado,2012,G,PUEBLO,3356251103,679,165,844,655,77.61%,
Colorado,2012,G,PUEBLO,3356251105,"1,118",240,"1,358","1,063",78.28%,
Colorado,2012,G,PUEBLO,3356251304,367,67,434,351,80.88%,
Colorado,2012,G,RIO BLANCO,3085752001,791,298,"1,089",755,69.33%,
Colorado,2012,G,RIO BLANCO,3085752002,655,217,872,604,69.27%,
Colorado,2012,G,RIO BLANCO,3085752003,919,360,"1,279",860,67.24%,
Colorado,2012,G,RIO BLANCO,3085752004,"1,140",279,"1,419","1,083",76.32%,
Colorado,2012,G,RIO BLANCO,3085752005,54,10,64,50,78.13%,
Colorado,2012,G,RIO GRANDE,3356253001,254,92,346,233,67.34%,
Colorado,2012,G,RIO GRANDE,3356253002,390,184,574,384,66.90%,
Colorado,2012,G,RIO GRANDE,3356253003,617,229,846,595,70.33%,
Colorado,2012,G,RIO GRANDE,3356253004,287,97,384,260,67.71%,
Colorado,2012,G,RIO GRANDE,3356253005,396,88,484,372,76.86%,
Colorado,2012,G,RIO GRANDE,3356253006,150,37,187,142,75.94%,
Colorado,2012,G,RIO GRANDE,3356253007,424,108,532,411,77.26%,
Colorado,2012,G,RIO GRANDE,3356253008,484,129,613,450,73.41%,
Colorado,2012,G,RIO GRANDE,3356253009,351,141,492,336,68.29%,
Colorado,2012,G,RIO GRANDE,3356253010,798,308,"1,106",756,68.35%,
Colorado,2012,G,RIO GRANDE,3356253011,433,142,575,419,72.87%,
Colorado,2012,G,RIO GRANDE,3356253012,319,104,423,294,69.50%,
Colorado,2012,G,RIO GRANDE,3356253013,304,75,379,291,76.78%,
Colorado,2012,G,RIO GRANDE,3356253014,403,140,543,379,69.80%,
Colorado,2012,G,RIO GRANDE,3356253015,313,132,445,297,66.74%,
Colorado,2012,G,ROUTT,3082654001,698,176,874,669,76.54%,
Colorado,2012,G,ROUTT,3082654002,501,153,654,480,73.39%,
Colorado,2012,G,ROUTT,3082654003,910,169,"1,079",858,79.52%,
Colorado,2012,G,ROUTT,3082654004,545,122,667,516,77.36%,
Colorado,2012,G,ROUTT,3082654005,927,288,"1,215",870,71.60%,
Colorado,2012,G,ROUTT,3082654006,987,194,"1,181",931,78.83%,
Colorado,2012,G,ROUTT,3082654007,421,109,530,385,72.64%,
Colorado,2012,G,ROUTT,3082654008,735,244,979,680,69.46%,
Colorado,2012,G,ROUTT,3082654009,659,200,859,614,71.48%,
Colorado,2012,G,ROUTT,3082654010,421,93,514,394,76.65%,
Colorado,2012,G,ROUTT,3082654011,"1,055",423,"1,478",931,62.99%,
Colorado,2012,G,ROUTT,3082654012,654,182,836,601,71.89%,
Colorado,2012,G,ROUTT,3082654013,979,314,"1,293",878,67.90%,
Colorado,2012,G,ROUTT,3082654014,846,198,"1,044",762,72.99%,
Colorado,2012,G,ROUTT,3082654015,"1,191",317,"1,508","1,089",72.21%,
Colorado,2012,G,ROUTT,3082654016,"1,004",291,"1,295",896,69.19%,
Colorado,2012,G,ROUTT,3082654017,975,396,"1,371",852,62.14%,
Colorado,2012,G,ROUTT,3082654018,"1,145",423,"1,568","1,014",64.67%,
Colorado,2012,G,SAGUACHE,3356255001,864,270,"1,134",797,70.28%,
Colorado,2012,G,SAGUACHE,3356255002,94,25,119,89,74.79%,
Colorado,2012,G,SAGUACHE,3356255003,228,90,318,202,63.52%,
Colorado,2012,G,SAGUACHE,3356255004,185,75,260,174,66.92%,
Colorado,2012,G,SAGUACHE,3356255005,738,196,934,681,72.91%,
Colorado,2012,G,SAGUACHE,3356255006,557,236,793,530,66.83%,
Colorado,2012,G,SAGUACHE,3356255007,540,216,756,511,67.59%,
Colorado,2012,G,SAN JUAN,3065956001,576,84,660,523,79.24%,
Colorado,2012,G,SAN MIGUEL,3065857001,"1,638",820,"2,458","1,500",61.03%,
Colorado,2012,G,SAN MIGUEL,3065857002,"1,039",392,"1,431",994,69.46%,
Colorado,2012,G,SAN MIGUEL,3065857003,527,212,739,503,68.06%,
Colorado,2012,G,SAN MIGUEL,3065857004,768,280,"1,048",760,72.52%,
Colorado,2012,G,SAN MIGUEL,3065857005,91,26,117,80,68.38%,
Colorado,2012,G,SAN MIGUEL,3065857006,473,359,832,444,53.37%,
Colorado,2012,G,SEDGWICK,4016558001,367,46,413,337,81.60%,
Colorado,2012,G,SEDGWICK,4016558002,297,49,346,274,79.19%,
Colorado,2012,G,SEDGWICK,4016558003,337,44,381,323,84.78%,
Colorado,2012,G,SEDGWICK,4016558004,217,32,249,195,78.31%,
Colorado,2012,G,SEDGWICK,4016558005,256,39,295,236,80.00%,
Colorado,2012,G,SUMMIT,2086159001,"1,121",802,"1,923","1,033",53.72%,
Colorado,2012,G,SUMMIT,2086159002,"1,091",638,"1,729",971,56.16%,
Colorado,2012,G,SUMMIT,2086159003,634,363,997,598,59.98%,
Colorado,2012,G,SUMMIT,2086159004,"1,176",544,"1,720","1,092",63.49%,
Colorado,2012,G,SUMMIT,2086159005,"1,192",488,"1,680","1,113",66.25%,
Colorado,2012,G,SUMMIT,2086159006,548,235,783,519,66.28%,
Colorado,2012,G,SUMMIT,2086159007,698,458,"1,156",604,52.25%,
Colorado,2012,G,SUMMIT,2086159008,470,292,762,423,55.51%,
Colorado,2012,G,SUMMIT,2086159009,"1,032",612,"1,644",913,55.54%,
Colorado,2012,G,SUMMIT,2086159010,770,297,"1,067",721,67.57%,
Colorado,2012,G,SUMMIT,2086159011,537,214,751,487,64.85%,
Colorado,2012,G,SUMMIT,2086159012,281,103,384,270,70.31%,
Colorado,2012,G,SUMMIT,2086159013,904,286,"1,190",859,72.18%,
Colorado,2012,G,SUMMIT,2086159014,579,453,"1,032",518,50.19%,
Colorado,2012,G,SUMMIT,2086159015,910,373,"1,283",843,65.71%,
Colorado,2012,G,SUMMIT,2086159016,754,420,"1,174",698,59.45%,
Colorado,2012,G,SUMMIT,2086159017,968,555,"1,523",877,57.58%,
Colorado,2012,G,SUMMIT,2086159018,"1,056",762,"1,818",986,54.24%,
Colorado,2012,G,SUMMIT,2086159019,997,491,"1,488",928,62.37%,
Colorado,2012,G,SUMMIT,2086159020,825,556,"1,381",746,54.02%,
Colorado,2012,G,TELLER,5023960001,"1,261",477,"1,738","1,203",69.22%,
Colorado,2012,G,TELLER,5023960002,"1,161",417,"1,578","1,144",72.50%,
Colorado,2012,G,TELLER,5023960003,"1,246",493,"1,739","1,185",68.14%,
Colorado,2012,G,TELLER,5023960004,"1,287",532,"1,819","1,242",68.28%,
Colorado,2012,G,TELLER,5023960005,687,228,915,635,69.40%,
Colorado,2012,G,TELLER,5023960006,333,218,551,306,55.54%,
Colorado,2012,G,TELLER,5023960007,"1,412",564,"1,976","1,325",67.05%,
Colorado,2012,G,TELLER,5023960008,"1,356",422,"1,778","1,309",73.62%,
Colorado,2012,G,TELLER,5023960009,"1,326",366,"1,692","1,254",74.11%,
Colorado,2012,G,TELLER,5023960010,"1,072",430,"1,502","1,005",66.91%,
Colorado,2012,G,TELLER,5023960011,"1,450",656,"2,106","1,382",65.62%,
Colorado,2012,G,TELLER,5023960012,930,410,"1,340",903,67.39%,
Colorado,2012,G,TELLER,5023960013,684,513,"1,197",629,52.55%,
Colorado,2012,G,WASHINGTON,4016461001,109,25,134,109,81.34%,
Colorado,2012,G,WASHINGTON,4016461002,"1,357",324,"1,681","1,301",77.39%,
Colorado,2012,G,WASHINGTON,4016461003,149,22,171,142,83.04%,
Colorado,2012,G,WASHINGTON,4016461004,505,109,614,489,79.64%,
Colorado,2012,G,WASHINGTON,4016461005,228,40,268,222,82.84%,
Colorado,2012,G,WASHINGTON,4016461006,367,72,439,360,82.00%,
Colorado,2012,G,WELD,4014862118,"1,956",375,"2,331","1,827",78.38%,
Colorado,2012,G,WELD,4014862119,615,175,790,569,72.03%,
Colorado,2012,G,WELD,4014862126,"1,090",287,"1,377","1,006",73.06%,
Colorado,2012,G,WELD,4014862127,821,301,"1,122",754,67.20%,
Colorado,2012,G,WELD,4014862128,"1,371",236,"1,607","1,282",79.78%,
Colorado,2012,G,WELD,4014862316,681,140,821,626,76.25%,
Colorado,2012,G,WELD,4016362100,966,248,"1,214",871,71.75%,
Colorado,2012,G,WELD,4016362101,342,74,416,316,75.96%,
Colorado,2012,G,WELD,4016362102,274,42,316,249,78.80%,
Colorado,2012,G,WELD,4016362103,351,76,427,325,76.11%,
Colorado,2012,G,WELD,4016362104,"1,528",330,"1,858","1,420",76.43%,
Colorado,2012,G,WELD,4016362308,"1,554",397,"1,951","1,416",72.58%,
Colorado,2012,G,WELD,4016362310,"1,394",464,"1,858","1,282",69.00%,
Colorado,2012,G,WELD,4016362311,"1,457",395,"1,852","1,337",72.19%,
Colorado,2012,G,WELD,4016362312,392,83,475,367,77.26%,
Colorado,2012,G,WELD,4016362314,"2,079",732,"2,811","1,859",66.13%,
Colorado,2012,G,WELD,4134862120,475,97,572,445,77.80%,
Colorado,2012,G,WELD,4134862124,"1,448",365,"1,813","1,341",73.97%,
Colorado,2012,G,WELD,4134862125,"1,179",210,"1,389","1,113",80.13%,
Colorado,2012,G,WELD,4134862135,949,187,"1,136",904,79.58%,
Colorado,2012,G,WELD,4134862136,"1,047",264,"1,311",972,74.14%,
Colorado,2012,G,WELD,4134862146,387,210,597,345,57.79%,
Colorado,2012,G,WELD,4134862201,"1,445",443,"1,888","1,343",71.13%,
Colorado,2012,G,WELD,4134862212,"1,237",344,"1,581","1,150",72.74%,
Colorado,2012,G,WELD,4134862213,"1,315",283,"1,598","1,214",75.97%,
Colorado,2012,G,WELD,4134862214,"1,316",150,"1,466","1,274",86.90%,
Colorado,2012,G,WELD,4134862215,"1,114",158,"1,272","1,058",83.18%,
Colorado,2012,G,WELD,4134862217,"1,414",426,"1,840","1,288",70.00%,
Colorado,2012,G,WELD,4134862221,"1,066",239,"1,305",995,76.25%,
Colorado,2012,G,WELD,4134862222,"1,237",214,"1,451","1,183",81.53%,
Colorado,2012,G,WELD,4134862223,"1,188",171,"1,359","1,102",81.09%,
Colorado,2012,G,WELD,4134862224,624,146,770,575,74.68%,
Colorado,2012,G,WELD,4134862226,"1,772",699,"2,471","1,622",65.64%,
Colorado,2012,G,WELD,4134862228,"1,154",430,"1,584","1,023",64.58%,
Colorado,2012,G,WELD,4134862235,"1,255",229,"1,484","1,189",80.12%,
Colorado,2012,G,WELD,4134862238,"1,028",362,"1,390",960,69.06%,
Colorado,2012,G,WELD,4134862241,745,183,928,680,73.28%,
Colorado,2012,G,WELD,4134862243,"1,789",402,"2,191","1,703",77.73%,
Colorado,2012,G,WELD,4134862246,931,352,"1,283",827,64.46%,
Colorado,2012,G,WELD,4134862326,915,276,"1,191",854,71.70%,
Colorado,2012,G,WELD,4134862331,"1,031",258,"1,289",944,73.24%,
Colorado,2012,G,WELD,4134862333,616,204,820,527,64.27%,
Colorado,2012,G,WELD,4134862338,89,25,114,77,67.54%,
Colorado,2012,G,WELD,4134962145,16,3,19,13,68.42%,
Colorado,2012,G,WELD,4135062106,"1,010",484,"1,494",861,57.63%,
Colorado,2012,G,WELD,4135062107,"2,022","1,015","3,037","1,590",52.35%,
Colorado,2012,G,WELD,4135062108,"1,199",502,"1,701","1,023",60.14%,
Colorado,2012,G,WELD,4135062109,"1,313",540,"1,853","1,155",62.33%,
Colorado,2012,G,WELD,4135062110,"1,136",750,"1,886",933,49.47%,
Colorado,2012,G,WELD,4135062111,"1,132",429,"1,561",995,63.74%,
Colorado,2012,G,WELD,4135062112,"2,085","1,458","3,543","1,712",48.32%,
Colorado,2012,G,WELD,4135062114,930,239,"1,169",858,73.40%,
Colorado,2012,G,WELD,4135062132,953,204,"1,157",877,75.80%,
Colorado,2012,G,WELD,4135062137,"1,565",871,"2,436","1,302",53.45%,
Colorado,2012,G,WELD,4135062211,"1,045",401,"1,446",943,65.21%,
Colorado,2012,G,WELD,4135062220,"1,532",510,"2,042","1,372",67.19%,
Colorado,2012,G,WELD,4135062236,"1,264",350,"1,614","1,175",72.80%,
Colorado,2012,G,WELD,4135062249,772,251,"1,023",710,69.40%,
Colorado,2012,G,WELD,4135062317,"1,399",871,"2,270","1,205",53.08%,
Colorado,2012,G,WELD,4135062318,777,265,"1,042",688,66.03%,
Colorado,2012,G,WELD,4135062319,"1,017",485,"1,502",877,58.39%,
Colorado,2012,G,WELD,4135062321,946,609,"1,555",785,50.48%,
Colorado,2012,G,WELD,4135062322,"1,191",519,"1,710","1,011",59.12%,
Colorado,2012,G,WELD,4135062323,"1,153",435,"1,588",998,62.85%,
Colorado,2012,G,WELD,4135062324,"2,007",862,"2,869","1,733",60.40%,
Colorado,2012,G,WELD,4135062325,"1,040",509,"1,549",873,56.36%,
Colorado,2012,G,WELD,4135062330,"1,354",540,"1,894","1,238",65.36%,
Colorado,2012,G,WELD,4136362202,354,74,428,323,75.47%,
Colorado,2012,G,WELD,4136362300,987,346,"1,333",909,68.19%,
Colorado,2012,G,WELD,4136362301,"1,112",371,"1,483",962,64.87%,
Colorado,2012,G,WELD,4136362302,"1,085",447,"1,532",946,61.75%,
Colorado,2012,G,WELD,4136362303,745,203,948,663,69.94%,
Colorado,2012,G,WELD,4136362304,"1,007",282,"1,289",918,71.22%,
Colorado,2012,G,WELD,4136362313,502,116,618,461,74.60%,
Colorado,2012,G,WELD,4234862117,906,133,"1,039",851,81.91%,
Colorado,2012,G,WELD,4234862131,718,131,849,687,80.92%,
Colorado,2012,G,WELD,4234862138,"1,351",283,"1,634","1,267",77.54%,
Colorado,2012,G,WELD,4234862230,"1,377",301,"1,678","1,283",76.46%,
Colorado,2012,G,WELD,4234862232,"1,203",360,"1,563","1,113",71.21%,
Colorado,2012,G,WELD,4234862244,"1,735",399,"2,134","1,561",73.15%,
Colorado,2012,G,WELD,4234862245,"1,210",205,"1,415","1,133",80.07%,
Colorado,2012,G,WELD,4234962115,"1,777",293,"2,070","1,650",79.71%,
Colorado,2012,G,WELD,4234962116,887,239,"1,126",834,74.07%,
Colorado,2012,G,WELD,4234962121,"1,641",300,"1,941","1,549",79.80%,
Colorado,2012,G,WELD,4234962122,"1,290",369,"1,659","1,182",71.25%,
Colorado,2012,G,WELD,4234962123,"1,186",348,"1,534","1,107",72.16%,
Colorado,2012,G,WELD,4234962129,124,21,145,124,85.52%,
Colorado,2012,G,WELD,4234962130,"1,768",345,"2,113","1,684",79.70%,
Colorado,2012,G,WELD,4234962143,738,124,862,696,80.74%,
